capital-gain,education-num,relationship,workclass,native-country,education,hours-per-week,fnlwgt,marital-status,race,capital-loss,sex,occupation,age,income
0,7,Husband,Private,United-States,Some-college,40,156848,Divorced,White,0,Female,Exec-managerial,26,<=50K
0,11,Husband,Private,United-States,7th-8th,40,288730,Never-married,White,0,Female,Transport-moving,37,<=50K
0,12,Husband,Private,United-States,Doctorate,40,205533,Divorced,White,0,Male,Prof-specialty,47,>50K
0,10,Husband,Private,United-States,10th,30,340614,Married-civ-spouse,White,0,Male,Other-service,25,<=50K
0,13,Husband,Private,United-States,Bachelors,40,135854,Married-civ-spouse,White,0,Male,Handlers-cleaners,23,<=50K
0,9,Husband,Private,United-States,HS-grad,40,77792,Married-civ-spouse,White,0,Male,Exec-managerial,42,<=50K
0,13,Husband,Private,Mexico,Bachelors,50,329832,Never-married,Black,0,Female,Other-service,29,<=50K
0,7,Other-relative,Private,United-States,Assoc-acdm,40,156490,Married-civ-spouse,White,0,Female,Tech-support,34,>50K
0,9,Not-in-family,Private,United-States,HS-grad,46,245418,Never-married,Asian-Pac-Islander,0,Male,Handlers-cleaners,44,>50K
0,9,Not-in-family,Private,United-States,11th,40,302047,Never-married,White,0,Male,Farming-fishing,30,<=50K
0,9,Husband,Private,United-States,HS-grad,40,266189,Married-civ-spouse,White,0,Female,Adm-clerical,31,>50K
0,13,Husband,Private,United-States,HS-grad,40,58829,Married-civ-spouse,White,0,Male,Exec-managerial,31,<=50K
0,9,Husband,Private,United-States,Bachelors,40,173987,Married-civ-spouse,White,0,Female,Sales,36,<=50K
7688,13,Not-in-family,Private,United-States,Bachelors,40,311320,Married-civ-spouse,White,0,Female,Sales,24,>50K
0,14,Husband,Self-emp-not-inc,United-States,Bachelors,40,311350,Never-married,White,1876,Female,Craft-repair,25,>50K
0,14,Not-in-family,Private,United-States,Bachelors,40,264738,Never-married,White,0,Male,Exec-managerial,53,<=50K
0,9,Husband,Private,United-States,HS-grad,40,203717,Married-civ-spouse,White,0,Male,Tech-support,35,<=50K
0,9,Unmarried,Private,United-States,HS-grad,45,51320,Married-civ-spouse,White,0,Male,Prof-specialty,21,<=50K
0,9,Own-child,Private,United-States,HS-grad,40,75820,Never-married,White,0,Male,Craft-repair,35,<=50K
0,9,Husband,Private,United-States,HS-grad,40,261542,Married-civ-spouse,White,0,Male,Prof-specialty,28,<=50K
0,13,Husband,Private,United-States,Masters,40,283873,Married-civ-spouse,White,0,Female,Craft-repair,56,<=50K
0,9,Husband,Private,Nicaragua,Bachelors,55,81442,Married-civ-spouse,White,0,Female,Craft-repair,35,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,30,153858,Never-married,White,0,Male,Other-service,34,<=50K
0,4,Unmarried,Private,United-States,HS-grad,40,47964,Married-spouse-absent,White,0,Male,Machine-op-inspct,21,>50K
0,13,Own-child,Private,United-States,Assoc-acdm,40,44728,Married-civ-spouse,White,0,Female,Prof-specialty,24,<=50K
0,9,Own-child,Private,United-States,HS-grad,20,54957,Never-married,White,0,Male,Protective-serv,26,>50K
0,10,Husband,Private,United-States,Some-college,40,147835,Married-civ-spouse,White,0,Female,Exec-managerial,27,<=50K
0,9,Husband,Private,United-States,Masters,40,83066,Married-civ-spouse,White,0,Male,Exec-managerial,43,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,55,251557,Married-civ-spouse,White,0,Female,Prof-specialty,43,<=50K
0,11,Not-in-family,Private,United-States,Bachelors,40,111385,Married-civ-spouse,White,0,Male,Craft-repair,41,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,40,219838,Married-civ-spouse,White,0,Male,Other-service,24,<=50K
0,7,Not-in-family,Private,United-States,Bachelors,40,192615,Married-civ-spouse,White,0,Male,Craft-repair,24,<=50K
0,13,Husband,Private,United-States,Some-college,40,187126,Married-civ-spouse,White,0,Male,Sales,37,<=50K
0,9,Own-child,Private,United-States,5th-6th,55,146485,Never-married,White,0,Female,Exec-managerial,25,>50K
0,9,Husband,Private,Mexico,HS-grad,40,208747,Married-civ-spouse,White,0,Male,Prof-specialty,50,<=50K
0,10,Not-in-family,Private,United-States,Bachelors,40,21126,Divorced,White,0,Female,Farming-fishing,39,<=50K
0,13,Not-in-family,Private,United-States,Assoc-voc,50,55233,Married-civ-spouse,White,0,Male,Prof-specialty,42,>50K
0,13,Husband,Self-emp-not-inc,United-States,HS-grad,40,143312,Married-civ-spouse,White,0,Male,Craft-repair,18,<=50K
0,13,Husband,Private,United-States,Bachelors,20,56565,Married-civ-spouse,White,0,Male,Protective-serv,32,<=50K
0,9,Own-child,Private,United-States,HS-grad,35,322013,Never-married,White,0,Female,Craft-repair,35,<=50K
0,9,Husband,Private,United-States,HS-grad,40,236696,Married-civ-spouse,White,0,Male,Craft-repair,41,<=50K
0,13,Own-child,Private,United-States,Bachelors,40,91856,Never-married,White,0,Female,Sales,60,<=50K
0,13,Unmarried,Private,United-States,HS-grad,40,76428,Never-married,White,0,Female,Adm-clerical,55,>50K
0,9,Husband,Private,United-States,Bachelors,40,217968,Married-civ-spouse,Black,0,Male,Other-service,43,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,162678,Never-married,White,0,Male,Other-service,40,<=50K
0,6,Husband,Private,United-States,Assoc-voc,40,117660,Married-civ-spouse,White,0,Female,Exec-managerial,38,<=50K
0,13,Own-child,Private,United-States,HS-grad,40,172053,Married-civ-spouse,White,0,Female,Sales,24,>50K
0,9,Not-in-family,Private,United-States,HS-grad,45,112945,Divorced,Black,0,Male,Craft-repair,34,<=50K
0,7,Husband,Private,United-States,9th,40,168530,Never-married,White,0,Male,Prof-specialty,32,<=50K
0,9,Own-child,Private,United-States,Some-college,20,123520,Never-married,White,0,Male,Other-service,55,<=50K
0,10,Husband,Private,United-States,Some-college,45,15893,Married-civ-spouse,White,0,Male,Other-service,25,<=50K
0,9,Unmarried,Local-gov,United-States,Some-college,40,225850,Married-civ-spouse,White,0,Male,Sales,40,>50K
0,13,Husband,Private,United-States,HS-grad,40,109001,Married-civ-spouse,White,0,Male,Machine-op-inspct,34,<=50K
0,9,Never-married,Private,United-States,5th-6th,40,167457,Never-married,White,0,Female,Tech-support,16,<=50K
0,10,Husband,Private,United-States,Some-college,40,116163,Married-civ-spouse,White,0,Male,Craft-repair,52,<=50K
0,9,Husband,Federal-gov,United-States,Bachelors,45,153473,Married-civ-spouse,White,0,Female,Craft-repair,35,<=50K
0,13,Own-child,Private,United-States,Some-college,30,148738,Never-married,White,0,Male,Other-service,30,>50K
0,14,Wife,Private,United-States,Bachelors,40,18074,Married-civ-spouse,White,0,Male,Prof-specialty,48,>50K
0,11,Not-in-family,Private,United-States,Assoc-voc,40,334744,Married-civ-spouse,White,0,Male,Adm-clerical,26,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,76860,Never-married,White,0,Male,Exec-managerial,44,<=50K
0,10,Not-in-family,Self-emp-not-inc,United-States,Some-college,40,230229,Married-civ-spouse,White,0,Female,Farming-fishing,38,<=50K
0,10,Husband,Private,United-States,Some-college,40,173375,Married-civ-spouse,White,0,Male,Exec-managerial,32,<=50K
0,9,Husband,Private,United-States,HS-grad,40,386950,Married-civ-spouse,White,0,Male,Prof-specialty,38,>50K
0,6,Not-in-family,Private,United-States,Bachelors,40,137765,Never-married,White,0,Male,Sales,33,<=50K
0,13,Husband,Self-emp-not-inc,United-States,Bachelors,40,111452,Married-civ-spouse,White,0,Male,Machine-op-inspct,41,>50K
0,9,Unmarried,Private,United-States,HS-grad,20,221034,Never-married,White,0,Female,Prof-specialty,33,<=50K
0,6,Unmarried,Private,United-States,Assoc-voc,40,16056,Married-civ-spouse,White,0,Female,Craft-repair,38,<=50K
0,10,Not-in-family,Self-emp-not-inc,United-States,Some-college,40,142616,Never-married,White,0,Male,Craft-repair,41,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,40,82699,Never-married,White,0,Male,Prof-specialty,40,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,25,179815,Never-married,White,0,Male,Prof-specialty,35,<=50K
0,10,Husband,Private,United-States,Some-college,40,95618,Married-civ-spouse,White,0,Male,Sales,38,<=50K
0,4,Husband,Private,United-States,Assoc-acdm,40,180187,Married-civ-spouse,White,0,Female,Exec-managerial,29,<=50K
0,9,Husband,Private,United-States,11th,40,174587,Married-civ-spouse,White,0,Male,Exec-managerial,40,<=50K
0,13,Husband,Self-emp-not-inc,United-States,Bachelors,40,220941,Divorced,White,0,Male,Prof-specialty,39,<=50K
0,10,Husband,Private,United-States,Some-college,40,218928,Married-civ-spouse,White,0,Male,Craft-repair,36,<=50K
0,9,Own-child,Private,United-States,Bachelors,40,183950,Never-married,Black,0,Male,Exec-managerial,37,>50K
0,9,Husband,Local-gov,United-States,Assoc-acdm,40,174794,Divorced,White,0,Female,Craft-repair,38,>50K
0,10,Own-child,Private,United-States,Some-college,40,199503,Never-married,White,0,Male,Handlers-cleaners,21,>50K
0,9,Husband,Private,United-States,Bachelors,40,243856,Married-civ-spouse,White,0,Male,Sales,24,<=50K
0,9,Own-child,Local-gov,United-States,Some-college,55,346478,Never-married,White,0,Male,Sales,38,<=50K
0,10,Husband,Private,United-States,Some-college,40,270114,Married-civ-spouse,White,0,Female,Adm-clerical,26,>50K
0,10,Husband,Private,United-States,Some-college,40,246428,Married-civ-spouse,White,0,Male,Transport-moving,43,>50K
0,13,Husband,Private,United-States,Bachelors,30,217833,Married-civ-spouse,White,0,Female,Prof-specialty,31,<=50K
0,10,Not-in-family,Private,United-States,HS-grad,55,137873,Never-married,Black,0,Male,Sales,54,<=50K
0,13,Husband,Private,United-States,Bachelors,40,92615,Married-civ-spouse,White,0,Male,Sales,39,<=50K
0,9,Husband,Private,United-States,Assoc-acdm,30,184596,Married-civ-spouse,White,0,Male,Transport-moving,50,<=50K
0,7,Not-in-family,Private,United-States,HS-grad,40,178934,Married-civ-spouse,White,0,Female,Craft-repair,41,>50K
0,9,Own-child,Private,United-States,HS-grad,40,163368,Married-civ-spouse,White,0,Male,Tech-support,34,>50K
401,13,Husband,State-gov,United-States,Some-college,40,266460,Never-married,Black,0,Female,Adm-clerical,28,>50K
0,9,Unmarried,Local-gov,United-States,10th,40,149770,Never-married,White,0,Male,Exec-managerial,38,<=50K
0,13,Husband,Private,United-States,Assoc-voc,40,95430,Married-civ-spouse,White,0,Male,Other-service,29,>50K
0,13,Husband,Private,United-States,10th,40,163845,Never-married,White,0,Male,Exec-managerial,24,>50K
0,13,Husband,Private,United-States,Some-college,40,134565,Married-civ-spouse,White,0,Male,Prof-specialty,34,<=50K
0,9,Husband,Self-emp-not-inc,United-States,HS-grad,40,163888,Married-civ-spouse,White,0,Male,Tech-support,51,<=50K
0,12,Own-child,Private,United-States,Some-college,40,147350,Divorced,White,0,Female,Other-service,25,<=50K
0,13,Husband,Private,United-States,Some-college,40,133479,Married-civ-spouse,White,0,Male,Sales,25,<=50K
0,9,Not-in-family,Private,United-States,10th,40,306567,Never-married,White,0,Male,Adm-clerical,52,>50K
0,9,Husband,Self-emp-not-inc,United-States,HS-grad,40,364657,Married-civ-spouse,White,0,Female,Exec-managerial,26,<=50K
0,12,Husband,Private,United-States,Masters,40,178750,Married-civ-spouse,White,0,Female,Craft-repair,34,<=50K
0,13,Husband,Private,United-States,Some-college,40,72890,Married-civ-spouse,White,0,Male,Handlers-cleaners,21,<=50K
0,9,Husband,Private,United-States,10th,40,41506,Married-civ-spouse,White,0,Female,Exec-managerial,81,>50K
0,10,Husband,Private,United-States,Some-college,40,156432,Married-civ-spouse,White,0,Male,Exec-managerial,47,<=50K
0,9,Own-child,Private,United-States,HS-grad,40,62697,Never-married,White,0,Male,Farming-fishing,45,<=50K
0,7,Husband,Private,United-States,HS-grad,40,141687,Never-married,White,0,Female,Other-service,38,<=50K
0,9,Husband,Private,United-States,HS-grad,40,149812,Married-civ-spouse,White,0,Male,Prof-specialty,32,<=50K
0,6,Husband,Private,United-States,HS-grad,40,286115,Divorced,White,0,Male,Adm-clerical,26,<=50K
0,5,Husband,Private,United-States,Some-college,40,63872,Married-civ-spouse,White,0,Male,Adm-clerical,26,>50K
0,9,Unmarried,Private,United-States,Bachelors,40,59839,Never-married,White,0,Male,Craft-repair,59,<=50K
0,13,Not-in-family,Private,United-States,Bachelors,40,46480,Divorced,White,0,Male,Prof-specialty,32,<=50K
0,13,Husband,Private,United-States,Bachelors,40,209900,Married-civ-spouse,White,0,Male,Exec-managerial,25,<=50K
0,9,Own-child,Private,United-States,HS-grad,42,137553,Never-married,White,0,Male,Adm-clerical,48,<=50K
0,12,Husband,Private,United-States,HS-grad,50,178769,Married-civ-spouse,White,0,Male,Craft-repair,53,>50K
0,10,Unmarried,Private,United-States,Some-college,40,242295,Divorced,White,0,Female,Exec-managerial,45,>50K
0,10,Husband,Private,United-States,Bachelors,40,83601,Married-civ-spouse,White,0,Male,Machine-op-inspct,74,<=50K
0,9,Husband,Self-emp-not-inc,United-States,1st-4th,40,81864,Married-civ-spouse,White,0,Male,Machine-op-inspct,34,>50K
0,14,Not-in-family,Private,United-States,Some-college,35,51329,Married-civ-spouse,White,0,Male,Exec-managerial,27,>50K
0,12,Not-in-family,Private,United-States,HS-grad,40,43879,Widowed,White,0,Male,Machine-op-inspct,32,>50K
0,10,Husband,Private,United-States,Some-college,40,160291,Never-married,White,0,Male,Machine-op-inspct,27,<=50K
0,9,Husband,Private,United-States,HS-grad,40,187954,Married-civ-spouse,White,0,Male,Prof-specialty,30,>50K
0,13,Husband,Private,United-States,HS-grad,60,169269,Never-married,White,0,Male,Adm-clerical,41,<=50K
0,7,Husband,Private,United-States,HS-grad,50,199298,Married-civ-spouse,White,0,Male,Tech-support,67,<=50K
0,9,Not-in-family,Federal-gov,United-States,HS-grad,25,165107,Never-married,White,0,Female,Sales,50,>50K
0,10,Unmarried,Private,United-States,Some-college,40,135446,Never-married,White,0,Female,Prof-specialty,43,>50K
0,13,Husband,Private,United-States,Assoc-acdm,40,107711,Married-civ-spouse,White,0,Female,Sales,20,<=50K
0,13,Husband,Private,United-States,Some-college,40,207850,Married-civ-spouse,White,0,Male,Transport-moving,48,>50K
0,9,Husband,Private,United-States,Bachelors,45,186112,Never-married,White,0,Male,Craft-repair,43,<=50K
0,9,Husband,Private,United-States,Bachelors,30,116400,Never-married,White,0,Female,Prof-specialty,48,<=50K
0,14,Not-in-family,Local-gov,United-States,HS-grad,40,171258,Divorced,White,0,Male,Exec-managerial,48,<=50K
0,10,Husband,Private,United-States,HS-grad,40,67328,Married-civ-spouse,White,0,Male,Transport-moving,20,<=50K
0,14,Not-in-family,Private,United-States,Bachelors,40,63560,Never-married,White,0,Female,Other-service,38,<=50K
0,9,Not-in-family,Private,United-States,Masters,40,249913,Never-married,White,0,Male,Machine-op-inspct,41,<=50K
0,10,Not-in-family,Private,United-States,Assoc-voc,40,57600,Married-civ-spouse,White,0,Female,Machine-op-inspct,47,<=50K
0,9,Own-child,Private,United-States,HS-grad,40,172863,Married-civ-spouse,White,0,Male,Sales,36,<=50K
0,9,Husband,Private,United-States,HS-grad,35,554317,Married-civ-spouse,White,0,Male,Machine-op-inspct,27,<=50K
0,10,Unmarried,Private,United-States,Some-college,40,199235,Married-civ-spouse,White,0,Male,Exec-managerial,26,<=50K
0,9,Husband,Private,United-States,Bachelors,40,271475,Never-married,White,0,Male,Exec-managerial,27,<=50K
0,7,Husband,Private,United-States,Some-college,35,181173,Married-civ-spouse,White,0,Male,Craft-repair,33,<=50K
0,9,Unmarried,Private,United-States,Bachelors,60,225034,Married-civ-spouse,White,0,Male,Exec-managerial,40,<=50K
0,9,Husband,Private,United-States,Some-college,40,261692,Married-civ-spouse,White,0,Male,Craft-repair,41,<=50K
0,7,Husband,Private,United-States,HS-grad,40,230848,Divorced,White,0,Male,Prof-specialty,41,<=50K
0,10,Unmarried,Private,United-States,Some-college,40,156794,Never-married,White,0,Female,Adm-clerical,34,<=50K
0,9,Husband,Private,United-States,HS-grad,50,125892,Married-civ-spouse,White,0,Male,Adm-clerical,29,<=50K
0,10,Husband,Private,United-States,Some-college,35,57834,Never-married,White,0,Male,Prof-specialty,24,<=50K
0,12,Not-in-family,Private,United-States,HS-grad,50,184511,Married-civ-spouse,White,0,Male,Other-service,19,>50K
0,9,Husband,Private,United-States,Bachelors,40,56792,Never-married,White,0,Male,Prof-specialty,39,<=50K
0,9,Unmarried,Private,United-States,HS-grad,40,146726,Divorced,White,0,Male,Handlers-cleaners,44,<=50K
0,11,Wife,State-gov,United-States,7th-8th,40,91624,Married-civ-spouse,White,0,Female,Exec-managerial,36,<=50K
0,6,Husband,Private,United-States,HS-grad,40,9784773,Married-civ-spouse,White,0,Male,Craft-repair,25,<=50K
0,9,Husband,Private,United-States,HS-grad,40,233939,Married-civ-spouse,White,0,Male,Sales,34,<=50K
0,13,Husband,Private,United-States,HS-grad,2,236869,Married-civ-spouse,White,0,Male,Tech-support,55,<=50K
0,6,Husband,Private,United-States,Some-college,40,159548,Never-married,White,0,Male,Prof-specialty,29,>50K
0,10,Husband,Private,United-States,Some-college,60,11275,Never-married,White,0,Female,Sales,32,<=50K
0,9,Husband,Private,United-States,HS-grad,40,181250,Married-civ-spouse,White,0,Male,Other-service,51,>50K
0,10,Not-in-family,Private,United-States,Some-college,40,199934,Married-civ-spouse,White,0,Female,Adm-clerical,24,>50K
0,9,Not-in-family,Private,United-States,HS-grad,35,167905,Married-civ-spouse,White,0,Female,Adm-clerical,45,>50K
0,6,Not-in-family,Private,United-States,HS-grad,40,214385,Married-civ-spouse,White,0,Male,Craft-repair,35,<=50K
0,4,Other-relative,Private,United-States,Bachelors,40,149949,Married-civ-spouse,Amer-Indian-Eskimo,0,Female,Exec-managerial,47,>50K
0,9,Not-in-family,Self-emp-not-inc,United-States,Bachelors,40,163873,Married-civ-spouse,White,0,Female,Other-service,56,<=50K
0,9,Husband,Local-gov,United-States,HS-grad,40,218490,Married-civ-spouse,White,0,Male,Craft-repair,40,>50K
0,4,Unmarried,Private,United-States,HS-grad,40,328301,Never-married,White,0,Male,Other-service,55,>50K
0,13,Husband,Private,United-States,HS-grad,20,88564,Never-married,White,0,Male,Craft-repair,38,<=50K
0,9,Own-child,Private,Dominican-Republic,Some-college,40,177565,Married-civ-spouse,White,0,Male,Prof-specialty,46,<=50K
0,10,Husband,Private,United-States,Some-college,40,231238,Married-civ-spouse,White,0,Male,Exec-managerial,64,<=50K
0,14,Unmarried,Private,United-States,Some-college,30,142356,Married-civ-spouse,White,0,Male,Adm-clerical,50,<=50K
0,13,Other-relative,Private,United-States,Bachelors,40,131473,Never-married,White,0,Female,Exec-managerial,33,<=50K
0,9,Husband,Private,United-States,HS-grad,40,113080,Married-civ-spouse,White,0,Male,Craft-repair,21,<=50K
0,9,Husband,Private,United-States,HS-grad,40,143979,Never-married,White,0,Male,Exec-managerial,25,<=50K
0,9,Own-child,Private,United-States,HS-grad,40,108767,Never-married,White,0,Male,Tech-support,25,<=50K
0,10,Not-in-family,Self-emp-inc,United-States,Some-college,40,188802,Never-married,White,0,Female,Machine-op-inspct,52,<=50K
0,10,Husband,Private,United-States,Some-college,40,228372,Married-civ-spouse,White,0,Male,Sales,36,>50K
0,10,Own-child,Private,United-States,Some-college,40,212091,Married-civ-spouse,White,0,Male,Adm-clerical,40,<=50K
0,9,Unmarried,Private,United-States,HS-grad,40,180272,Never-married,White,0,Female,Craft-repair,47,<=50K
0,9,Unmarried,Private,United-States,HS-grad,40,148536,Never-married,White,0,Female,Sales,26,<=50K
0,13,Husband,Federal-gov,United-States,Bachelors,40,101299,Married-civ-spouse,White,0,Male,Craft-repair,51,>50K
0,14,Husband,Private,United-States,Bachelors,55,222542,Married-civ-spouse,White,0,Male,Craft-repair,34,>50K
0,9,Own-child,Private,United-States,10th,40,167534,Divorced,White,0,Male,Sales,30,<=50K
0,9,Husband,Private,United-States,Assoc-voc,40,318624,Married-civ-spouse,White,0,Female,Adm-clerical,33,>50K
0,7,Husband,Private,United-States,Assoc-acdm,40,469697,Never-married,White,0,Male,Exec-managerial,45,<=50K
0,9,Husband,Private,United-States,HS-grad,40,71918,Married-civ-spouse,White,0,Male,Exec-managerial,42,<=50K
5178,9,Not-in-family,Private,United-States,HS-grad,30,307767,Married-civ-spouse,White,0,Male,Craft-repair,34,>50K
0,14,Not-in-family,Private,United-States,Bachelors,40,146325,Widowed,White,0,Male,Other-service,33,<=50K
0,16,Husband,Self-emp-inc,United-States,Bachelors,40,175255,Married-civ-spouse,White,0,Male,Craft-repair,39,<=50K
0,13,Husband,Private,United-States,Bachelors,40,138872,Married-civ-spouse,White,0,Male,Exec-managerial,32,<=50K
0,13,Husband,Private,United-States,Masters,40,15982,Married-civ-spouse,White,0,Male,Handlers-cleaners,45,>50K
2174,9,Husband,Private,United-States,HS-grad,40,166416,Married-civ-spouse,White,0,Male,Sales,43,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,40,238574,Never-married,White,0,Male,Tech-support,31,<=50K
0,9,Husband,Private,United-States,Assoc-voc,40,55614,Divorced,White,0,Male,Sales,21,<=50K
0,9,Husband,Private,United-States,7th-8th,40,253085,Divorced,White,0,Male,Transport-moving,70,>50K
0,11,Husband,Private,United-States,Some-college,30,62892,Married-civ-spouse,Black,0,Male,Adm-clerical,34,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,247594,Married-civ-spouse,White,0,Male,Sales,27,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,36,161369,Never-married,White,0,Male,Prof-specialty,40,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,54215,Never-married,White,0,Female,Adm-clerical,20,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,40,47815,Never-married,White,0,Male,Adm-clerical,38,<=50K
0,9,Own-child,Private,United-States,Bachelors,40,204088,Never-married,White,0,Male,Exec-managerial,23,<=50K
0,10,Not-in-family,Private,United-States,Some-college,40,281057,Never-married,White,0,Female,Other-service,59,<=50K
0,13,Husband,Private,United-States,HS-grad,40,113838,Married-civ-spouse,White,0,Male,Prof-specialty,44,<=50K
0,13,Own-child,Private,United-States,Bachelors,40,174577,Married-civ-spouse,White,0,Female,Prof-specialty,45,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,235853,Married-civ-spouse,White,0,Male,Adm-clerical,34,<=50K
0,10,Husband,Private,United-States,Bachelors,40,368816,Married-civ-spouse,White,0,Female,Other-service,55,<=50K
0,9,Not-in-family,Private,United-States,HS-grad,40,319630,Never-married,White,0,Male,Exec-managerial,27,>50K
0,10,Husband,Private,United-States,Assoc-voc,40,183081,Married-civ-spouse,White,0,Male,Transport-moving,38,<=50K
0,13,Husband,Self-emp-not-inc,United-States,11th,40,102485,Married-civ-spouse,White,0,Female,Machine-op-inspct,25,>50K
0,9,Husband,Private,United-States,HS-grad,40,101906,Married-civ-spouse,White,0,Male,Prof-specialty,34,<=50K
0,9,Own-child,Private,United-States,Some-college,40,174960,Married-civ-spouse,White,0,Female,Other-service,40,<=50K
4934,10,Husband,Private,United-States,Bachelors,40,246028,Married-civ-spouse,White,0,Male,Exec-managerial,36,>50K
0,10,Not-in-family,Private,United-States,Bachelors,40,121887,Married-civ-spouse,White,0,Female,Sales,35,<=50K
0,12,Husband,Private,United-States,Bachelors,60,124953,Married-civ-spouse,White,2415,Male,Other-service,38,<=50K
0,9,Not-in-family,Private,United-States,7th-8th,40,127578,Never-married,White,0,Male,Craft-repair,29,<=50K
0,13,Not-in-family,Private,United-States,Assoc-acdm,40,150853,Divorced,White,0,Female,Other-service,21,<=50K
0,2,Not-in-family,Private,United-States,HS-grad,40,137775,Married-civ-spouse,White,0,Male,Prof-specialty,42,<=50K
0,4,Husband,Private,United-States,HS-grad,40,82699,Married-civ-spouse,White,0,Male,Prof-specialty,35,<=50K
0,10,Husband,Private,United-States,Some-college,60,111424,Married-civ-spouse,White,0,Male,Sales,52,<=50K
0,7,Not-in-family,Private,United-States,HS-grad,50,470663,Never-married,White,0,Male,Sales,40,<=50K
0,10,Husband,Private,United-States,Bachelors,40,105044,Married-civ-spouse,White,0,Male,Prof-specialty,35,>50K
0,13,Own-child,Private,United-States,Bachelors,40,153467,Never-married,White,0,Male,Craft-repair,27,<=50K
0,9,Husband,Self-emp-not-inc,United-States,Some-college,40,161508,Married-civ-spouse,White,0,Female,Craft-repair,53,<=50K
0,10,Own-child,Self-emp-not-inc,United-States,Some-college,40,183258,Never-married,White,0,Male,Exec-managerial,52,>50K
0,12,Husband,Private,United-States,Some-college,50,168854,Married-civ-spouse,White,0,Male,Transport-moving,34,<=50K
0,4,Husband,Private,United-States,Bachelors,40,188457,Married-civ-spouse,White,0,Female,Sales,50,<=50K
0,10,Not-in-family,Private,United-States,HS-grad,40,44489,Married-civ-spouse,White,0,Male,Exec-managerial,19,<=50K
0,9,Unmarried,Private,United-States,Some-college,40,131021,Married-civ-spouse,White,0,Female,Other-service,39,>50K
0,9,Husband,Private,United-States,HS-grad,40,259067,Married-civ-spouse,White,1977,Male,Transport-moving,34,<=50K
0,13,Husband,Private,United-States,Assoc-voc,40,98712,Married-civ-spouse,White,0,Female,Protective-serv,30,<=50K
0,6,Unmarried,Private,United-States,HS-grad,40,71624,Married-civ-spouse,White,0,Male,Machine-op-inspct,37,<=50K
0,13,Husband,Local-gov,United-States,Bachelors,40,161149,Never-married,White,0,Male,Other-service,28,<=50K
0,9,Husband,Private,United-States,Some-college,30,162415,Married-civ-spouse,White,0,Male,Other-service,35,>50K
0,10,Not-in-family,Private,United-States,Bachelors,40,188325,Married-civ-spouse,White,0,Female,Transport-moving,24,<=50K
0,9,Husband,Private,United-States,Some-college,40,314659,Married-civ-spouse,White,0,Male,Machine-op-inspct,40,<=50K
0,10,Husband,Self-emp-inc,United-States,Some-college,40,28952,Married-civ-spouse,White,0,Male,Prof-specialty,40,<=50K
0,12,Husband,Private,United-States,Bachelors,40,243485,Married-civ-spouse,White,0,Male,Adm-clerical,41,<=50K
0,9,Not-in-family,Private,United-States,Some-college,40,97220,Married-civ-spouse,White,0,Male,Prof-specialty,38,<=50K
0,9,Not-in-family,Private,United-States,Bachelors,40,210965,Divorced,White,0,Male,Adm-clerical,22,>50K
0,9,Unmarried,Private,United-States,HS-grad,40,159825,Never-married,White,0,Female,Transport-moving,21,>50K
0,9,Husband,Private,United-States,Some-college,40,78897,Married-civ-spouse,White,0,Female,Craft-repair,33,>50K
0,5,Unmarried,Private,United-States,HS-grad,40,101077,Married-civ-spouse,Black,0,Female,Adm-clerical,25,>50K
0,13,Husband,Private,United-States,HS-grad,40,34590,Married-civ-spouse,White,0,Female,Prof-specialty,30,<=50K
0,13,Husband,Private,United-States,HS-grad,40,248514,Never-married,White,0,Male,Craft-repair,41,>50K
0,13,Not-in-family,Self-emp-inc,United-States,HS-grad,40,62635,Married-civ-spouse,White,0,Male,Other-service,59,<=50K
0,10,Not-in-family,Private,United-States,Some-college,45,123853,Married-civ-spouse,Asian-Pac-Islander,0,Male,Protective-serv,48,<=50K
0,10,Husband,Private,United-States,HS-grad,45,113344,Married-civ-spouse,White,0,Female,Machine-op-inspct,44,<=50K
0,13,Husband,Private,United-States,HS-grad,40,187827,Never-married,White,0,Female,Transport-moving,53,>50K
0,10,Unmarried,Private,United-States,Assoc-voc,40,155574,Separated,White,0,Female,Prof-specialty,26,<=50K
0,13,Own-child,Private,United-States,Bachelors,40,185325,Married-civ-spouse,Black,0,Male,Adm-clerical,43,<=50K
0,10,Husband,Private,United-States,Some-college,40,103680,Married-civ-spouse,Black,0,Female,Adm-clerical,58,<=50K
0,9,Husband,Private,United-States,HS-grad,40,150935,Married-civ-spouse,White,0,Male,Craft-repair,48,<=50K
0,4,Husband,Private,United-States,HS-grad,20,282776,Married-civ-spouse,White,0,Male,Craft-repair,57,>50K
